Company Name,Total(4),Total,Title,Description,Features,Length_of_Features,Benefits,Length_of_Benefits,Service-scope,User-support,Onboarding-and-offboarding,Using-the-service,Scaling,Analytics,Resellers,Staff-security,Asset-protection,Data-importing-and-exporting,Data-in-transit-protection,Availability-and-resilience,Identity-and-authentication,Audit-information-for-users,Standards-and-certifications,Security-governance,Operational-security,Secure-development,Public-sector-networks,Pricing,Query_index,Planning,Training,Setup-and-migration,Quality-assurance-and-performance-testing,Security-testing,Ongoing-support,Backup-and-recovery,Separation-between-users,Energy-efficiency,Target
AGILE SOLUTIONS (GB) LTD,2,9,1,1,0,10,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Atos IT Services UK Ltd,2,2,0,0,1,8,1,8,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
HappyWired,2,5,1,1,0,9,0,5,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,13,29,1,4,4,6,4,7,1,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Human+,19,40,1,2,6,10,10,10,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Methods Business and Digital Technology Limited,23,42,1,4,11,9,7,6,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Capgemini UK plc,11,18,1,3,3,9,4,5,2,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Methods Business and Digital Technology Limited,12,21,1,4,3,5,4,5,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cognizant Technology Solutions UK Limited,8,15,1,2,2,7,3,3,1,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Kainos Software Ltd,15,46,1,4,4,10,6,9,3,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,13.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1
Digital Specialists,15,29,1,4,3,10,7,10,1,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
Pulsion Technology Limited,12,49,1,3,5,9,3,10,2,9,13.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Digital Specialists,14,28,1,3,3,10,7,10,1,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
Gemserv,11,36,1,3,3,6,4,7,2,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ASE Consulting Ltd,11,36,1,3,3,6,4,7,2,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Accenture (UK) Limited,15,43,1,5,4,10,5,8,1,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
Methods Business and Digital Technology Limited,12,31,1,3,6,8,2,3,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,7,29,1,1,2,4,3,5,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Digital Specialists,13,27,1,2,3,10,7,10,1,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
Reliason Solutions Limited,4,34,1,1,1,4,1,6,5,6,4.0,2.0,3.0,0.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
IBM United Kingdom Ltd,8,26,1,2,3,8,2,10,2,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,8,30,1,1,4,5,2,5,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
BJSS Limited,11,21,0,3,2,5,6,8,1,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Human+,8,29,1,1,3,9,3,6,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Human+,12,33,1,1,3,9,7,10,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Mobile Edge UK,7,25,1,1,3,3,2,4,1,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Civica UK Limited,12,44,1,3,4,5,4,7,2,3,1.0,3.0,2.0,0.0,0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
BJSS Limited,11,21,0,4,2,6,5,9,1,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
adappt,14,27,0,2,9,9,3,5,2,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1
UrbanTide Limited,12,40,1,3,5,10,3,9,1,7,9.0,1.0,0.0,0.0,0,0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Deeson Group Ltd,4,18,1,1,1,7,1,4,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cadence Innova,13,18,0,5,5,9,3,8,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Intelligent Transformation,10,22,1,4,4,10,1,5,2,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,6,28,1,1,1,4,3,6,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Capita Business Services Limited,8,27,1,2,3,10,2,10,1,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1
Methods Business and Digital Technology Limited,6,25,1,3,1,8,1,7,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Qumodo Ltd,5,19,1,2,1,6,1,6,1,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Deloitte LLP,9,22,0,2,4,8,3,6,1,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Cirrus,10,50,1,1,6,10,2,10,3,7,4.0,5.0,2.0,0.0,0,0,0.0,0.0,0.0,4.0,1.0,0.0,9.0,0.0,4.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Qumodo Ltd,5,19,1,2,1,7,1,6,1,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Hewlett Packard Enterprise,7,12,1,1,2,6,3,6,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ceox,6,39,1,1,2,10,2,10,1,8,6.0,1.0,0.0,1.0,0,0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
BJSS Limited,6,16,0,2,2,5,2,5,1,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
KPMG LLP,6,12,1,1,2,9,2,9,1,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AI Cloud Services,6,46,1,1,2,10,2,8,1,7,6.0,2.0,1.0,0.0,0,0,0.0,1.0,0.0,7.0,0.0,0.0,9.0,1.0,4.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ceox,6,27,1,1,2,10,2,10,1,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1
PA Consulting Services Limited (UK),10,25,0,3,4,7,3,8,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MindBridge Ai,5,57,1,2,1,10,1,9,3,14,10.0,3.0,0.0,0.0,0,0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Capgemini UK plc,6,22,1,1,1,10,3,8,2,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
AI Cloud Services,4,22,1,1,2,10,0,9,3,4,1.0,0.0,2.0,0.0,0,0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Informed Solutions Ltd,6,36,1,3,1,10,1,10,1,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,16.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1
Cubica Technology Ltd,8,24,1,3,1,9,3,10,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Digami,7,26,0,2,2,10,3,5,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Intelligent Transformation,10,27,1,2,2,8,5,6,2,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1
Zebra AI LTD,4,15,1,0,2,10,1,10,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,6,28,1,2,1,8,2,7,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,5,27,1,2,0,7,2,6,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,5,27,1,2,0,9,2,7,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,6,28,1,3,1,6,1,7,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Optumis Limited,6,24,1,2,2,8,1,5,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,6,28,1,2,1,8,2,8,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,6,28,1,2,0,10,3,8,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,5,27,1,2,0,9,2,7,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Applied Data Science,5,17,1,2,2,7,0,4,2,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,5,27,1,2,0,8,2,8,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Deloitte LLP,5,26,1,1,2,8,1,6,1,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,7.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,1
IBM United Kingdom Ltd,8,25,0,1,5,8,2,5,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Digital Specialists,11,25,0,1,3,10,7,10,1,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
adappt,10,33,0,1,5,10,4,10,2,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1
Optumis Limited,5,23,1,2,2,10,0,3,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,5,27,1,2,0,9,2,8,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,5,27,1,0,1,4,3,6,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ICS.AI LTD,6,28,1,2,0,10,3,9,3,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Phoenix Software Ltd,4,25,1,2,0,6,1,6,2,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
adappt,11,30,1,2,4,9,4,10,3,5,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Agile Applications Limited,5,38,1,2,1,9,1,8,3,9,9.0,3.0,1.0,0.0,0,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Phoenix Software Ltd,5,26,1,2,0,6,2,6,2,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Phoenix Software Ltd,4,25,1,2,0,6,1,6,2,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Phoenix Software Ltd,5,26,1,2,0,6,2,6,2,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mobile Edge UK,6,35,1,1,2,5,2,5,1,9,3.0,6.0,0.0,2.0,0,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Phoenix Software Ltd,5,26,1,2,0,6,2,6,2,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Phoenix Software Ltd,5,26,1,2,0,7,2,6,2,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Phoenix Software Ltd,5,26,1,2,0,6,2,6,2,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Phoenix Software Ltd,4,25,1,2,0,6,1,6,2,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
GreenShoot Labs,5,20,1,2,0,7,2,4,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Digami,4,23,1,0,1,6,2,4,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
DATA PILLAR LIMITED,6,30,0,1,1,9,4,8,2,3,1.0,4.0,0.0,0.0,0,0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Phoenix Software Ltd,5,26,1,2,0,6,2,6,2,4,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Piccadilly Group Limited,6,11,1,2,1,4,2,4,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
&Partners IT Ltd,4,22,1,2,1,3,0,3,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1
AES Group,7,37,1,4,1,7,1,7,1,9,5.0,3.0,0.0,0.0,0,0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Tisski Limited,12,49,1,0,4,10,7,10,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,27.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1
AES Group,23,53,0,7,6,9,10,8,1,9,5.0,3.0,0.0,0.0,0,0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Neueda Limited,8,25,1,1,3,10,3,7,2,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1
Pi Ltd,5,29,1,1,1,6,2,4,1,5,2.0,3.0,0.0,1.0,0,0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Legalytics Ltd,3,24,1,1,0,4,1,3,2,3,1.0,2.0,0.0,0.0,0,0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Optumis Limited,7,25,1,1,4,9,1,5,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Digital Quotient Solutions,5,25,1,2,2,10,0,8,1,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Out by Five,6,19,1,1,4,10,0,9,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Eyenuk,4,18,0,2,1,10,1,10,1,4,2.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64TEQ,5,33,0,1,1,6,3,4,1,6,4.0,1.0,4.0,0.0,1,0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
